Date,Time,Temperature,메인압력,빌렛길이,콘테이너온도 앞쪽,콘테이너온도 뒷쪽,생산카운터,현재속도,압출종료 위치,Mold1,Mold2,Mold3,Mold4,Mold5,Mold6,Billet_Temp,At_Pre,At_Temp,DIE_ID,Billet_CycleID
2026-01-19,07:41:34.805,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,89.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:35.031,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,89.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:35.256,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,89.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:35.481,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,89.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:35.706,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:35.951,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,30.9,15.5,20260119_03,
2026-01-19,07:41:36.179,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,30.9,15.5,20260119_03,
2026-01-19,07:41:36.398,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,30.9,15.5,20260119_03,
2026-01-19,07:41:36.645,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,30.9,15.5,20260119_03,
2026-01-19,07:41:36.883,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:37.114,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:37.353,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:37.580,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:37.826,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:38.056,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:38.306,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:38.545,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:38.815,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:39.045,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:39.268,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:39.493,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:39.720,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.5,20260119_03,
2026-01-19,07:41:39.967,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:40.195,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:40.417,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:40.644,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.0,15.6,20260119_03,
2026-01-19,07:41:40.867,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.5,20260119_03,
2026-01-19,07:41:41.094,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.5,20260119_03,
2026-01-19,07:41:41.320,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.5,20260119_03,
2026-01-19,07:41:41.543,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.5,20260119_03,
2026-01-19,07:41:41.785,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.6,20260119_03,
2026-01-19,07:41:42.017,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.6,20260119_03,
2026-01-19,07:41:42.257,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.6,20260119_03,
2026-01-19,07:41:42.510,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.2,15.6,20260119_03,
2026-01-19,07:41:42.737,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.3,15.6,20260119_03,
2026-01-19,07:41:42.977,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.3,15.6,20260119_03,
2026-01-19,07:41:43.235,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.3,15.6,20260119_03,
2026-01-19,07:41:43.473,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.3,15.6,20260119_03,
2026-01-19,07:41:43.719,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.3,15.6,20260119_03,
2026-01-19,07:41:43.946,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.4,15.6,20260119_03,
2026-01-19,07:41:44.172,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.4,15.6,20260119_03,
2026-01-19,07:41:44.396,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,90.0,478.0,478.0,477.0,105.0,31.4,15.6,20260119_03,
2026-01-19,07:41:44.630,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.4,15.6,20260119_03,
2026-01-19,07:41:44.856,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.5,15.6,20260119_03,
2026-01-19,07:41:45.082,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.5,15.6,20260119_03,
2026-01-19,07:41:45.324,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.5,15.6,20260119_03,
2026-01-19,07:41:45.561,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.5,15.6,20260119_03,
2026-01-19,07:41:45.786,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:46.011,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:46.234,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:46.492,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:46.721,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:46.949,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:47.187,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:47.433,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:47.666,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.6,15.6,20260119_03,
2026-01-19,07:41:47.896,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:48.124,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:48.347,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:48.573,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:48.820,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:49.045,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:49.271,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:49.497,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:49.737,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.7,15.6,20260119_03,
2026-01-19,07:41:49.962,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,105.0,31.8,15.6,20260119_03,
2026-01-19,07:41:50.206,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:50.438,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:50.692,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:50.918,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:51.148,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:51.385,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:51.611,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:51.838,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:52.080,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:52.305,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:52.531,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:52.756,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:52.984,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:53.211,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:53.433,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:53.658,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:53.901,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,91.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:54.145,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:54.427,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:54.655,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.8,15.6,20260119_03,
2026-01-19,07:41:54.902,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.7,15.6,20260119_03,
2026-01-19,07:41:55.138,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.7,15.6,20260119_03,
2026-01-19,07:41:55.378,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.7,15.6,20260119_03,
2026-01-19,07:41:55.621,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.7,15.6,20260119_03,
2026-01-19,07:41:55.854,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,478.0,477.0,104.0,31.6,15.6,20260119_03,
2026-01-19,07:41:56.137,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.6,15.6,20260119_03,
2026-01-19,07:41:56.477,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.6,15.6,20260119_03,
2026-01-19,07:41:56.722,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.6,15.6,20260119_03,
2026-01-19,07:41:56.948,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:57.174,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:57.399,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:57.623,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:57.872,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:58.094,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:58.323,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:58.544,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:58.789,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:59.014,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:59.237,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:59.477,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:59.712,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.5,15.6,20260119_03,
2026-01-19,07:41:59.932,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:00.163,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:00.406,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:00.628,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:00.881,,0.0,0.0,375.0,374.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:01.111,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:01.337,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:01.565,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.4,15.6,20260119_03,
2026-01-19,07:42:01.813,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:02.037,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:02.260,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:02.507,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:02.729,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:02.955,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:03.171,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:03.412,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:03.634,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.3,15.6,20260119_03,
2026-01-19,07:42:03.862,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:04.074,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:04.314,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,478.0,92.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:04.531,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:04.761,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:05.005,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:05.231,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:05.448,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:05.681,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.2,15.6,20260119_03,
2026-01-19,07:42:05.908,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:06.136,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:06.387,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:06.613,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:06.836,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:07.060,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:07.282,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:07.510,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.1,15.6,20260119_03,
2026-01-19,07:42:07.732,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:07.960,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:08.201,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:08.439,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:08.663,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:08.931,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:09.157,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:09.381,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:09.605,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,31.0,15.6,20260119_03,
2026-01-19,07:42:09.834,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:10.062,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:10.293,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:10.530,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:10.755,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:10.976,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:11.208,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:11.434,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:11.660,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:11.903,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
2026-01-19,07:42:12.129,,0.0,0.0,375.0,375.0,0,0.0,1015.0,475.0,477.0,93.0,478.0,477.0,477.0,104.0,30.9,15.6,20260119_03,
